year;last_election;candidate_id;district;district_id;party;party_id;party_prefvote_lag;candidate_nr;prefvote;prefvote_lag;elected;age;sex;language;prevterm;mep;municipal_seat;regional_seat;occupation;occupation_category;fb_likes;party_relevance;campaign_budget;campaign_budget_2023;political_experience_self_reported;education;legserv;party_leader;pyear_run;last_presidential_elections;last_presidential_elections_vote_share;last_municipal_votes;last_municipal_vote_share;last_eu_vote_share;last_eu_votes;votes_comparative;party_changed;cabinet_last_parliament;dist_bkt_change;twitter_followers
2019;2015;15581;OUL;12;PS;3;16,2;66;643;0;0;44;0;fi;0;0;0;0;yrittäjä;Yrittäjät;569;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ylioppilas;0;0;0;0;0;38;0,5;0;0;38;0;0;0,17;0
2019;2015;15587;PIR;7;SDP;2;19,5;52;763;0;0;30;1;fi;0;0;0;0;pormestarin erityisavustaja, yhteiskuntatieteiden maisteri;Erityisasiantuntijat;0;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;0;0;0;0;0;0;0;0,12;458
2019;2015;15616;VAA;10;KOK;1;11,9;84;398;0;0;55;1;fi;0;0;0;0;liikunnan- ja terveystiedon opettaja;Erityisasiantuntijat;221;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;71;1,1;0;0;71;0;1;0,06;0
2019;2015;15663;HÄM;6;KESK;4;17,8;61;727;0;0;50;0;fi;0;0;0;0;vanhempi rikoskonstaapeli;Asiantuntijat;128;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;ammattitutkinto;0;0;0;0;0;144;1,5;0;0;144;0;1;0,06;0
2019;2015;15697;VAR;3;KESK;4;16,2;76;295;0;0;56;1;fi;0;0;0;0;vastaava suunnittelija, sairaanhoitaja YAMK;Asiantuntijat;189;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;104;1;0;0;104;0;1;0,15;0
2019;2015;15706;UUS;2;KESK;4;11,5;129;288;0;0;38;1;fi;0;0;0;0;sosionomi AMK, asiantuntija;Asiantuntijat;186;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;65;3;0;0;65;0;1;0,08;116
2019;2015;15756;HÄM;6;KESK;4;17,8;63;968;0;0;51;0;fi;0;0;0;0;maatalousyrittäjä, agrologi;Asiantuntijat;219;4,000;3000-5000 euroa;0;ei mitään näistä;ylioppilas;0;0;0;0;0;0;0;0;0;0;0;1;0,06;0
2019;2015;15818;UUS;2;KOK;1;24;162;965;0;0;54;1;fi;0;0;0;0;ylikonstaapeli;Asiantuntijat;393;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;0;0;0;0;0;0;1;0,08;80
2019;2015;15846;OUL;12;SDP;2;9;14;412;0;0;45;0;fi;0;0;0;0;nuorisotyön asiantuntija, yhteiskuntatieteiden maisteri;Erityisasiantuntijat;324;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;72;0,1;0;0;72;0;0;0,17;744
2019;2015;15876;SKA;9;PS;3;19,7;94;1454;0;0;51;1;fi;0;0;0;0;maanviljelijä, agrologi (AMK);Maanviljelijät, metsätyöntekijät ym.;0;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;178;0,4;0;0;178;0;0;0,13;11
2019;2015;15893;SAT;4;KESK;4;20,6;10;87;0;0;26;0;fi;0;0;0;0;kauppatieteiden ylioppilas, lähihoitaja;Palvelu- ja myyntityöntekijät;221;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;28;0;0;0;28;0;1;0,02;177
2019;2015;15898;SKA;9;KOK;1;11,5;33;413;0;0;32;0;fi;0;0;0;0;työterveyslääkäri;Erityisasiantuntijat;256;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;69;0,8;0;0;69;0;1;0,13;0
2019;2015;15902;UUS;2;KESK;4;11,5;132;929;0;0;42;1;fi;0;0;0;0;sairaanhoitaja AMK, yrittäjä;Yrittäjät;274;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;257;1,4;0;0;257;0;1;0,08;0
2019;2015;15920;KAA;8;PS;3;21,1;127;839;0;0;60;0;fi;0;0;0;0;kirvesmies, eläkeläinen;Rakennus-, korjaus- ja valmistustyöntekijät;0;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ammattitutkinto;0;0;0;0;0;82;3,3;0;0;82;0;0;0,11;0
2019;2015;15932;OUL;12;PS;3;16,2;68;568;0;0;34;0;fi;0;0;0;0;tradenomi;Asiantuntijat;0;4,000;3000-5000 euroa;0;Ei halua sanoa;korkeakoulututkinto;0;0;0;0;0;51;1,3;0;0;51;0;0;0,17;28
2019;2015;15949;KES;11;SDP;2;19;129;764;0;0;48;1;fi;0;0;0;0;YTM, koulunkäynninohjaaja;Erityisasiantuntijat;149;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;89;5,5;0;0;89;0;0;0,12;24
2019;2015;16040;LAP;13;KOK;1;10,1;98;237;0;0;38;1;fi;0;0;0;0;hallintojohtaja, HTM;Johtajat;386;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;62;1,6;0;0;62;0;1;0,1;0
2019;2015;16078;KES;11;KOK;1;13,1;114;538;0;0;42;1;fi;0;0;0;0;eläinlääketieteen tohtori, yrittäjä;Yrittäjät;700;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;102;4,6;0;0;102;0;1;0,12;96
2019;2015;16102;PIR;7;KESK;4;16,6;156;81;0;0;21;0;fi;0;0;0;0;ylioppilas, Suomen Keskustanuorten kv-sihteeri;Opiskelijat;297;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ammattitutkinto;0;0;0;0;0;20;0;0;0;20;0;1;0,12;242
2019;2015;16133;UUS;2;PS;3;18;74;979;0;0;45;1;fi;0;0;0;0;kasvatustieteen maisteri, kansanedustajan avustaja;Erityisasiantuntijat;318;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;25;0;0;0;25;0;0;0,08;8
2019;2015;16180;UUS;2;PS;3;18;78;625;0;0;46;1;fi;0;0;0;0;filosofian maisteri, pastori;Erityisasiantuntijat;0;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;100;1;0;0;100;0;0;0,08;0
2019;2015;16186;PIR;7;SDP;2;19,5;59;2521;0;0;36;1;fi;0;0;0;0;Team leader, tradenomi (BBA);Erityisasiantuntijat;565;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;154;1,7;0;0;154;0;0;0,12;47
2019;2015;16190;LAP;13;PS;3;16,5;118;560;0;0;65;0;fi;0;0;0;0;faktori, maastotarkastaja;Asiantuntijat;187;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0
2019;2015;16216;KAA;8;KESK;4;25,2;170;523;0;0;40;1;fi;0;0;0;0;röntgenhoitaja (AMK);Asiantuntijat;225;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;62;2,5;0;0;62;0;1;0,11;0
2019;2015;16230;UUS;2;PS;3;18;79;803;0;0;39;0;fi;0;0;0;0;ryhmäliikuntaohjaaja;Asiantuntijat;0;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ylioppilas;0;0;0;0;0;257;0,2;0;0;257;0;0;0,08;0
2019;2015;16231;KES;11;KESK;4;26,9;48;665;0;0;54;1;fi;0;0;0;0;maa- ja metsätieteiden maisteri, maaseutuyrittäjä;Maanviljelijät, metsätyöntekijät ym.;136;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;160;1,6;0;0;160;0;1;0,12;27
2019;2015;16239;KAA;8;KOK;1;15,9;51;319;0;0;68;0;fi;0;0;0;0;ammattivalmentaja;Asiantuntijat;239;4,000;3000-5000 euroa;0;ei mitään näistä;ammattitutkinto;0;0;0;0;0;0;0;0;0;0;0;1;0,11;12
2019;2015;16248;LAP;13;KOK;1;10,1;100;246;0;0;48;1;fi;0;0;0;0;tuotannon kehittämisen päällikkö, DI;Erityisasiantuntijat;263;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;58;1,5;0;0;58;0;1;0,1;0
2019;2015;16259;PIR;7;PS;3;17,8;19;2788;0;0;29;1;fi;0;0;0;0;yhteiskuntatieteiden maisteri, vastaava sosiaalityöntekijä;Erityisasiantuntijat;1062;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;112;0,1;0;0;112;0;0;0,12;228
2019;2015;16265;VAA;10;SDP;2;11,8;149;1124;0;0;32;1;fi;0;0;0;0;vanhempi rikoskonstaapeli, hallintotieteiden kandidaatti;Asiantuntijat;794;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;87;0,3;0;0;87;0;0;0,06;41
2019;2015;16281;KES;11;PS;3;19,3;147;2248;0;0;44;0;fi;0;0;0;0;logistiikkainsinööri, huoltokoordinaattori;Erityisasiantuntijat;0;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;75;0,9;0;0;75;0;0;0,12;0
2019;2015;16282;HÄM;6;SDP;2;22,1;141;1357;0;0;36;0;fi;0;0;0;0;pääluottamusmies, sulattaja;Asiantuntijat;461;4,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;0;0;0;193;0,6;0;0;193;0;0;0,06;7
2019;2015;16349;VAA;10;SDP;2;11,8;150;333;0;0;24;1;sv;0;0;0;0;studerande, opiskelija;Opiskelijat;324;4,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;56;0,5;0;0;56;0;0;0,06;138
2019;2015;8237;VAA;10;VIHR;6;2,5;72;1372;0;0;45;0;fi;0;0;0;0;filosofian maisteri, lukion rehtori;Erityisasiantuntijat;190;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;339;1,6;0;0;339;0;0;0,06;0
2019;2015;8527;HÄM;6;VAS;5;6;50;365;549;0;43;1;fi;0;0;0;0;teräsmyyjä, insinööri (ylempi AMK);Prosessi- ja kuljetustyöntekijät;435;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;337;1,1;0;0;549;0;0;0,06;393
2019;2015;9008;HÄM;6;VIHR;6;5,1;84;542;0;0;39;0;fi;0;0;0;0;luokanopettaja, kasvatustieteen maisteri;Erityisasiantuntijat;0;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;0;0;0;70;0,9;0;0;70;0;0;0,06;16
2019;2015;10198;OUL;12;VAS;5;11,8;91;7068;0;1;42;1;fi;0;1;1;0;bioanalyytikko, Euroopan parlamentin jäsen;Erityisasiantuntijat;5505;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto,kansanedustaja,Euroopan parlamentin jäsen;korkeakoulututkinto;1;0;0;89977;3;177;4,7;0,033912633;58611;58611;0;0;0,17;4020
2019;2015;10305;UUS;2;VIHR;6;10;423;405;0;0;45;0;fi;0;0;0;0;yrittäjä, koulupuutarhakoordinaattori;Yrittäjät;731;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ylioppilas;0;0;0;0;0;143;2;0;0;143;0;0;0,08;0
2019;2015;10393;VAR;3;VAS;5;10,3;29;192;0;0;52;0;fi;0;0;0;0;tuotannon esimies;Asiantuntijat;164;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;ylioppilas;0;0;0;0;0;99;1,9;0;0;99;0;0;0,15;0
2019;2015;10825;HEL;1;VAS;5;9,8;21;874;0;0;45;0;fi;0;0;0;0;freelancer;Yrittäjät;2312;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;0;0;0;585;0,2;0;0;585;0;0;0,06;0
2019;2015;12104;KAA;8;VIHR;6;6,4;21;978;1175;0;38;1;fi;0;0;0;0;ammatillisen koulutuksen tiimipäällikkö, MBA;Erityisasiantuntijat;1298;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;462;4,9;0;0;1175;0;0;0,11;1559
2019;2015;12210;HEL;1;VAS;5;9,8;6;329;403;0;60;0;fi;0;0;0;0;pääluottamusmies;Asiantuntijat;240;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ammattitutkinto;0;0;1;0;0;185;0,1;0;0;403;0;0;0,06;28
2019;2015;12211;SKA;9;VAS;5;5,9;52;629;742;0;51;0;fi;0;0;0;0;toiminnanjohtaja, sairaanhoitaja (AMK);Asiantuntijat;0;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;453;1,4;0;0;742;0;0;0,13;0
2019;2015;12457;UUS;2;VAS;5;4,4;330;563;501;0;52;0;fi;0;0;0;0;pääluottamusmies, kirvesmies;Asiantuntijat;414;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;1;0;0;290;0,3;0;0;501;0;0;0,08;470
2019;2015;12602;SKA;9;VAS;5;5,9;56;846;1416;0;54;1;fi;0;0;0;0;opettaja, valtiotieteen maisteri;Erityisasiantuntijat;464;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;118;2,5;0;0;1416;0;0;0,13;133
2019;2015;12858;SKA;9;VAS;5;5,9;59;1464;4714;0;48;1;fi;0;0;0;0;sosionomi (AMK), varhaiskasvatuksen opettaja;Erityisasiantuntijat;106;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;18;0,6;0;0;4714;0;0;0,13;109
2019;2015;13220;SKA;9;VAS;5;5,9;63;546;556;0;29;0;fi;0;0;0;0;suurtalouskokki, yhteiskuntatieteiden kandidaatti;Palvelu- ja myyntityöntekijät;664;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;139;0,4;0;0;556;0;0;0,13;717
2019;2015;13461;HÄM;6;VAS;5;6;52;379;0;0;59;0;fi;0;0;0;0;koneistaja;Rakennus-, korjaus- ja valmistustyöntekijät;0;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;0;0;0;107;0,2;0;0;107;0;0;0,06;0
2019;2015;13528;HEL;1;VAS;5;9,8;22;1152;650;0;42;1;fi;0;0;0;0;psykologi;Erityisasiantuntijat;2316;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;834;0,3;0;0;650;0;0;0,06;902
2019;2015;13584;HEL;1;VIHR;6;18,8;24;4035;1273;0;26;1;fi;0;0;0;0;projektipäällikkö, valtiotieteiden kandidaatti;Erityisasiantuntijat;2152;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;1630;0,5;0;0;1273;0;0;0,06;2326
2019;2015;13590;VAA;10;VIHR;6;2,5;61;1406;653;0;34;1;fi;0;0;0;0;tutkija, ekonomi;Erityisasiantuntijat;509;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;207;0,6;0;0;653;0;0;0,06;526
2019;2015;14013;KAA;8;VIHR;6;6,4;29;453;331;0;32;0;fi;0;0;0;0;maanviljelijä;Maanviljelijät, metsätyöntekijät ym.;299;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;ylioppilas;0;0;1;0;0;200;1,2;0;0;331;0;0;0,11;143
2019;2015;14131;VAR;3;VIHR;6;8,7;148;418;483;0;37;0;fi;0;0;0;0;filosofian ylioppilas, asiakasneuvoja;Toimisto- ja asiakaspalvelutyöntekijät;941;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ylioppilas;0;0;1;0;0;178;0,2;0;0;483;0;0;0,15;1197
2019;2015;14397;PIR;7;VAS;5;7,8;187;505;462;0;44;1;fi;0;0;0;0;luokanopettajaopiskelija;Erityisasiantuntijat;832;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;0;0;0;0;462;0;0;0,12;586
2019;2015;14431;HÄM;6;VIHR;6;5,1;88;1297;722;0;36;1;fi;0;0;0;0;suunnitteluinsinööri;Erityisasiantuntijat;285;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;376;0,7;0;0;722;0;0;0,06;428
2019;2015;14489;SKA;9;VIHR;6;6,7;113;753;849;0;56;1;fi;0;0;0;0;työkykykoordinaattori, yhteiskuntatieteiden maisteri;Erityisasiantuntijat;186;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;247;2,6;0;0;849;0;0;0,13;260
2019;2015;14534;SAT;4;VAS;5;9,6;98;489;566;0;55;0;fi;0;0;0;0;työsuojeluvaltuutettu;Asiantuntijat;0;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;1;0;0;186;3,1;0;0;566;0;0;0,02;0
2019;2015;14628;VAR;3;VIHR;6;8,7;157;1822;661;0;45;1;fi;0;0;0;0;filosofian maisteri, valtiotieteiden kandidaatti, filosofie magister, politices kandidat;Erityisasiantuntijat;1310;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;korkeakoulututkinto;0;0;1;0;0;223;2,8;0;0;661;0;0;0,15;816
2019;2015;14749;UUS;2;VAS;5;4,4;357;1325;1079;0;45;1;fi;0;0;0;0;lastenpsykiatri;Erityisasiantuntijat;1394;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;1;0;0;386;0,3;0;0;1079;0;0;0,08;836
2019;2015;14856;OUL;12;VAS;5;11,8;82;335;0;0;54;1;fi;0;0;0;0;pääluottamusmies;Asiantuntijat;0;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;91;0,1;0;0;91;0;0;0,17;0
2019;2015;14858;UUS;2;VAS;5;4,4;322;422;0;0;35;0;fi;0;0;0;0;maatalous- ja metsätieteiden kandidaatti, vartija;Palvelu- ja myyntityöntekijät;307;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;65;0,4;0;0;65;0;0;0,08;181
2019;2015;14893;HEL;1;VAS;5;9,8;5;923;0;0;33;1;fi;0;0;0;0;ylioppilas, myyjä;Opiskelijat;1765;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ylioppilas;0;0;0;0;0;285;0,1;0;0;285;0;0;0,06;699
2019;2015;14926;PIR;7;VIHR;6;10,3;196;942;0;0;25;1;fi;0;0;0;0;tietojenkäsittelytieteiden ylioppilas, sukeltaja;Palvelu- ja myyntityöntekijät;559;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;0;0;0;0;0;0;0;0,12;476
2019;2015;14975;VAR;3;VAS;5;10,3;21;384;0;0;35;0;fi;0;0;0;0;huoltomies;Prosessi- ja kuljetustyöntekijät;242;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;ylioppilas;0;0;0;0;0;166;1,8;0;0;166;0;0;0,15;0
2019;2015;15034;VAA;10;VIHR;6;2,5;63;714;0;0;65;0;fi;0;0;0;0;toiminnanjohtaja, verksamhetsledare;Asiantuntijat;0;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;ylioppilas;0;0;0;0;0;67;0,6;0;0;67;0;0;0,06;23
2019;2015;15057;HÄM;6;VIHR;6;5,1;80;654;0;0;54;0;fi;0;0;0;0;ICT-palveluarkkitehti;Erityisasiantuntijat;156;3,000;3000-5000 euroa;0;kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;0;0;0;67;0,5;0;0;67;0;0;0,06;12
2019;2015;15129;KAA;8;VIHR;6;6,4;24;990;0;0;51;1;fi;0;0;0;0;FM, äidinkielen ja kirjallisuuden lehtori;Erityisasiantuntijat;616;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;347;0,9;0;0;347;0;0;0,11;93
2019;2015;15135;VAA;10;VIHR;6;2,5;65;275;0;0;40;1;fi;0;0;0;0;filosofian maisteri, ammatillinen opettaja;Erityisasiantuntijat;161;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;46;0,9;0;0;46;0;0;0,06;10
2019;2015;15146;PIR;7;VIHR;6;10,3;200;967;0;0;42;1;fi;0;0;0;0;yrittäjä;Yrittäjät;494;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;ammattitutkinto;0;0;0;0;0;243;2,5;0;0;243;0;0;0,12;121
2019;2015;15259;VAR;3;VAS;5;10,3;23;468;0;0;39;1;fi;0;0;0;0;sosionomi YAMK, vastaava perheohjaaja;Palvelu- ja myyntityöntekijät;177;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;120;0,8;0;0;120;0;0;0,15;0
2019;2015;15270;HÄM;6;VAS;5;6;43;583;0;0;29;1;fi;0;0;0;0;tradenomiopiskelija, filosofian maisteri;Erityisasiantuntijat;255;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä;korkeakoulututkinto;0;0;0;0;0;76;0,1;0;0;76;0;0;0,06;30
2019;2015;15278;KES;11;VAS;5;6,7;6;617;0;0;28;1;fi;0;0;0;0;erityispedagogiikan opiskelija, baarityöntekijä;Prosessi- ja kuljetustyöntekijät;666;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto,kuntayhtymä tai maakuntahallinto;ylioppilas;0;0;0;0;0;217;0,3;0;0;217;0;0;0,12;100
2019;2015;15331;PIR;7;VIHR;6;10,3;202;1125;0;0;38;1;fi;0;0;0;0;FM, lehtori;Erityisasiantuntijat;356;3,000;3000-5000 euroa;0;toiminta puolueen paikallistasolla tai muissa puolueen luottamustehtävissä,kunnan- tai kaupunginvaltuusto;korkeakoulututkinto;0;0;0;0;0;143;1;0;0;143;0;0;0,12;214
